Time, CellIndex, CellVscanning, CellVCutoffHigh, CellVmax, CellVmin, CellVCutoffLow, BalanceDelta, BalanceDeltaFromMinMax, HighestPackTemp, ISAcurrent, mtd1_output, ISAwattHours, ISAampSeconds, ISAampSecondsHB, ISAcAh,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1
Secs,nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu
1902.4,   22,   3552,   4200,   3566,   3536,   3210,   30,   30,   32,   22103,   993,   1464,  -15395,   0,  -428
1902.5,   23,   3543,   4200,   3566,   3536,   3210,   30,   30,   32,   22110,   993,   1464,  -15393,   0,  -428
1902.6,   23,   3543,   4200,   3566,   3536,   3210,   30,   30,   32,   22112,   993,   1464,  -15390,   0,  -428
1902.7,   24,   3550,   4200,   3566,   3536,   3210,   30,   30,   32,   22096,   993,   1464,  -15389,   0,  -428
1902.8,   25,   3540,   4200,   3566,   3536,   3210,   29,   30,   32,   22098,   993,   1464,  -15386,   0,  -428
1902.9,   26,   3553,   4200,   3566,   3536,   3210,   29,   30,   32,   22092,   993,   1464,  -15383,   0,  -427
1903,   27,   3533,   4200,   3566,   3536,   3210,   30,   30,   32,   22107,   993,   1464,  -15382,   0,  -427
1903.1,   0,   3538,   4200,   3566,   3536,   3210,   30,   30,   32,   22117,   993,   1464,  -15379,   0,  -427
1903.2,   0,   3538,   4200,   3566,   3536,   3210,   30,   30,   32,   22094,   993,   1464,  -15377,   0,  -427
1903.3,   1,   3544,   4200,   3566,   3536,   3210,   30,   30,   32,   22104,   993,   1464,  -15375,   0,  -427
1903.4,   2,   3548,   4200,   3566,   3536,   3210,   30,   30,   32,   22082,   993,   1464,  -15373,   0,  -427
1903.5,   3,   3545,   4200,   3566,   3536,   3210,   30,   30,   32,   22099,   993,   1464,  -15370,   0,  -427
1903.6,   4,   3547,   4200,   3566,   3536,   3210,   30,   30,   32,   22091,   993,   1464,  -15369,   0,  -427
1903.7,   5,   3547,   4200,   3566,   3536,   3210,   30,   30,   32,   22104,   993,   1464,  -15366,   0,  -427
1903.8,   6,   3551,   4200,   3566,   3536,   3210,   30,   30,   32,   22107,   993,   1465,  -15364,   0,  -427
1903.9,   6,   3551,   4200,   3566,   3536,   3210,   30,   30,   32,   22089,   993,   1465,  -15362,   0,  -427
1904,   7,   3541,   4200,   3566,   3536,   3210,   30,   30,   32,   22098,   993,   1465,  -15360,   0,  -427
1904.1,   8,   3547,   4200,   3566,   3536,   3210,   30,   30,   32,   22100,   993,   1465,  -15357,   0,  -427
1904.2,   9,   3554,   4200,   3566,   3536,   3210,   30,   30,   32,   22109,   993,   1465,  -15356,   0,  -427
1904.3,   10,   3550,   4200,   3566,   3536,   3210,   29,   30,   32,   22118,   993,   1465,  -15353,   0,  -427
1904.4,   10,   3550,   4200,   3566,   3536,   3210,   29,   30,   32,   22123,   993,   1465,  -15350,   0,  -427
1904.5,   11,   3552,   4200,   3566,   3536,   3210,   30,   30,   32,   22096,   993,   1465,  -15349,   0,  -427
1904.6,   12,   3562,   4200,   3566,   3536,   3210,   30,   30,   32,   22086,   993,   1465,  -15346,   0,  -427
1904.7,   13,   3557,   4200,   3566,   3536,   3210,   30,   30,   32,   22096,   993,   1465,  -15344,   0,  -427
1904.8,   14,   3562,   4200,   3566,   3536,   3210,   29,   30,   32,   22109,   993,   1465,  -15342,   0,  -427
1904.9,   15,   3547,   4200,   3566,   3536,   3210,   30,   30,   32,   22085,   993,   1465,  -15340,   0,  -426
1905,   15,   3547,   4200,   3566,   3536,   3210,   30,   30,   32,   22095,   993,   1465,  -15337,   0,  -426
1905.1,   16,   3562,   4200,   3566,   3536,   3210,   30,   30,   32,   22106,   993,   1465,  -15336,   0,  -426
1905.2,   17,   3549,   4200,   3566,   3536,   3210,   30,   30,   32,   22116,   993,   1465,  -15333,   0,  -426
1905.3,   18,   3553,   4200,   3566,   3536,   3210,   29,   30,   32,   22093,   993,   1465,  -15330,   0,  -426
1905.4,   19,   3556,   4200,   3566,   3536,   3210,   30,   30,   32,   22109,   993,   1466,  -15329,   0,  -426
1905.5,   20,   3552,   4200,   3566,   3536,   3210,   30,   30,   32,   22117,   993,   1466,  -15326,   0,  -426
1905.6,   20,   3552,   4200,   3566,   3536,   3210,   30,   30,   32,   22104,   993,   1466,  -15324,   0,  -426
1905.7,   21,   3545,   4200,   3566,   3536,   3210,   30,   30,   32,   22137,   993,   1466,  -15322,   0,  -426
1905.8,   22,   3552,   4200,   3566,   3536,   3210,   30,   30,   32,   22117,   993,   1466,  -15320,   0,  -426
1905.9,   23,   3543,   4200,   3566,   3536,   3210,   30,   30,   32,   22110,   993,   1466,  -15317,   0,  -425
1906,   24,   3549,   4200,   3566,   3536,   3210,   29,   30,   32,   22129,   993,   1466,  -15316,   0,  -425
1906.1,   25,   3539,   4200,   3566,   3536,   3210,   29,   30,   32,   22110,   993,   1466,  -15313,   0,  -425
1906.2,   25,   3539,   4200,   3566,   3536,   3210,   29,   30,   32,   22113,   993,   1466,  -15310,   0,  -425
1906.3,   26,   3553,   4200,   3566,   3536,   3210,   30,   30,   32,   22107,   993,   1466,  -15309,   0,  -425
1906.4,   27,   3533,   4200,   3566,   3536,   3210,   29,   30,   32,   22104,   993,   1466,  -15306,   0,  -425
1906.5,   0,   3538,   4200,   3566,   3536,   3210,   29,   30,   32,   22091,   993,   1466,  -15304,   0,  -425
1906.6,   1,   3544,   4200,   3566,   3536,   3210,   29,   30,   32,   22093,   993,   1466,  -15302,   0,  -425
1906.7,   2,   3548,   4200,   3566,   3536,   3210,   29,   30,   32,   22105,   993,   1466,  -15300,   0,  -425
1906.8,   2,   3548,   4200,   3566,   3536,   3210,   29,   30,   32,   22113,   993,   1466,  -15297,   0,  -425
1906.9,   3,   3545,   4200,   3566,   3536,   3210,   30,   30,   32,   22101,   993,   1466,  -15296,   0,  -425
1907,   4,   3547,   4200,   3566,   3536,   3210,   29,   30,   32,   22100,   993,   1466,  -15293,   0,  -425
1907.1,   5,   3547,   4200,   3566,   3536,   3210,   29,   30,   32,   22110,   993,   1467,  -15290,   0,  -425
1907.2,   6,   3551,   4200,   3566,   3536,   3210,   29,   30,   32,   22120,   993,   1467,  -15289,   0,  -425
1907.3,   7,   3540,   4200,   3566,   3536,   3210,   29,   30,   32,   22082,   993,   1467,  -15286,   0,  -425
1907.4,   7,   3540,   4200,   3566,   3536,   3210,   29,   30,   32,   22128,   993,   1467,  -15284,   0,  -425
1907.5,   8,   3547,   4200,   3566,   3536,   3210,   29,   30,   32,   22104,   993,   1467,  -15282,   0,  -425
1907.6,   9,   3553,   4200,   3566,   3536,   3210,   29,   30,   32,   22112,   993,   1467,  -15280,   0,  -425
1907.7,   10,   3550,   4200,   3566,   3536,   3210,   29,   30,   32,   22125,   993,   1467,  -15277,   0,  -425
1907.8,   11,   3551,   4200,   3566,   3536,   3210,   29,   30,   32,   22110,   993,   1467,  -15276,   0,  -425
1907.9,   12,   3562,   4200,   3566,   3536,   3210,   29,   30,   32,   22116,   993,   1467,  -15273,   0,  -424
1908,   12,   3562,   4200,   3566,   3536,   3210,   29,   30,   32,   22090,   993,   1467,  -15270,   0,  -424
1908.1,   13,   3557,   4200,   3566,   3536,   3210,   30,   30,   32,   22135,   993,   1467,  -15269,   0,  -424
1908.2,   14,   3562,   4200,   3566,   3536,   3210,   30,   30,   32,   22114,   993,   1467,  -15266,   0,  -424
1908.3,   15,   3547,   4200,   3566,   3536,   3210,   29,   30,   32,   22089,   993,   1467,  -15264,   0,  -424
1908.4,   16,   3562,   4200,   3566,   3536,   3210,   29,   30,   32,   22092,   993,   1467,  -15262,   0,  -424
1908.5,   17,   3549,   4200,   3566,   3536,   3210,   30,   30,   32,   22100,   993,   1467,  -15260,   0,  -424
1908.6,   18,   3553,   4200,   3566,   3536,   3210,   29,   30,   32,   22107,   993,   1467,  -15257,   0,  -424
1908.7,   18,   3553,   4200,   3566,   3536,   3210,   29,   30,   32,   22104,   993,   1468,  -15256,   0,  -424
1908.8,   19,   3556,   4200,   3566,   3536,   3210,   29,   30,   32,   22116,   993,   1468,  -15253,   0,  -424
1908.9,   20,   3552,   4200,   3566,   3536,   3210,   29,   30,   32,   22078,   993,   1468,  -15251,   0,  -424
1909,   21,   3545,   4200,   3566,   3536,   3210,   29,   30,   32,   22115,   993,   1468,  -15249,   0,  -424
1909.1,   22,   3551,   4200,   3566,   3536,   3210,   29,   30,   32,   22130,   993,   1468,  -15247,   0,  -424
1909.2,   23,   3542,   4200,   3566,   3536,   3210,   30,   30,   32,   22101,   993,   1468,  -15244,   0,  -424
1909.3,   23,   3542,   4200,   3566,   3536,   3210,   30,   30,   32,   22092,   993,   1468,  -15243,   0,  -424
1909.4,   24,   3548,   4200,   3566,   3536,   3210,   29,   30,   32,   22120,   993,   1468,  -15240,   0,  -424
1909.5,   25,   3539,   4200,   3566,   3536,   3210,   30,   30,   32,   22126,   993,   1468,  -15237,   0,  -424
1909.6,   26,   3552,   4200,   3566,   3536,   3210,   29,   30,   32,   22120,   993,   1468,  -15236,   0,  -424
1909.7,   27,   3533,   4200,   3566,   3536,   3210,   29,   30,   32,   22142,   993,   1468,  -15233,   0,  -424
1909.8,   0,   3538,   4200,   3566,   3536,   3210,   29,   30,   32,   22122,   993,   1468,  -15231,   0,  -424
1909.9,   0,   3538,   4200,   3562,   3538,   3210,   29,   24,   32,   22144,   993,   1468,  -15229,   0,  -423
1910,   1,   3544,   4200,   3562,   3538,   3210,   31,   24,   32,   22114,   993,   1468,  -15227,   0,  -423
1910.1,   2,   3547,   4200,   3562,   3538,   3210,   30,   24,   32,   22122,   993,   1468,  -15224,   0,  -423
1910.2,   3,   3545,   4200,   3562,   3538,   3210,   29,   24,   32,   22136,   993,   1468,  -15223,   0,  -423
1910.3,   4,   3547,   4200,   3562,   3538,   3210,   30,   24,   32,   22105,   993,   1469,  -15220,   0,  -423
1910.4,   5,   3547,   4200,   3562,   3538,   3210,   30,   24,   32,   22098,   993,   1469,  -15217,   0,  -423
1910.5,   5,   3547,   4200,   3562,   3538,   3210,   30,   24,   32,   22109,   993,   1469,  -15216,   0,  -423
1910.6,   6,   3551,   4200,   3562,   3538,   3210,   30,   24,   32,   22109,   993,   1469,  -15213,   0,  -423
1910.7,   7,   3540,   4200,   3562,   3538,   3210,   30,   24,   32,   22095,   993,   1469,  -15211,   0,  -423
1910.8,   8,   3546,   4200,   3562,   3538,   3210,   29,   24,   32,   22114,   993,   1469,  -15209,   0,  -423
1910.9,   9,   3553,   4200,   3562,   3538,   3209,   29,   24,   32,   22098,   993,   1469,  -15207,   0,  -423
1911,   10,   3549,   4200,   3562,   3538,   3209,   29,   24,   32,   22075,   993,   1469,  -15204,   0,  -423
1911.1,   10,   3549,   4200,   3562,   3538,   3209,   29,   24,   32,   22098,   993,   1469,  -15203,   0,  -423
1911.2,   11,   3551,   4200,   3562,   3538,   3209,   30,   24,   32,   22101,   993,   1469,  -15200,   0,  -423
1911.3,   12,   3561,   4200,   3562,   3538,   3209,   30,   24,   32,   22106,   993,   1469,  -15197,   0,  -423
1911.4,   13,   3557,   4200,   3562,   3538,   3209,   30,   24,   32,   22110,   993,   1469,  -15196,   0,  -423
1911.5,   14,   3562,   4200,   3562,   3538,   3209,   30,   24,   32,   22112,   993,   1469,  -15193,   0,  -423
1911.6,   15,   3546,   4200,   3562,   3538,   3209,   29,   24,   32,   22109,   993,   1469,  -15191,   0,  -423
1911.7,   15,   3546,   4200,   3562,   3538,   3209,   29,   24,   32,   22122,   993,   1469,  -15189,   0,  -423
1911.8,   16,   3562,   4200,   3562,   3538,   3209,   29,   24,   32,   22103,   993,   1469,  -15187,   0,  -423
1911.9,   17,   3549,   4200,   3562,   3538,   3210,   30,   24,   32,   22120,   993,   1470,  -15184,   0,  -422
1912,   18,   3552,   4200,   3562,   3538,   3210,   29,   24,   32,   22122,   993,   1470,  -15183,   0,  -422
1912.1,   19,   3555,   4200,   3562,   3538,   3210,   29,   24,   32,   22122,   993,   1470,  -15180,   0,  -422
1912.2,   20,   3551,   4200,   3562,   3538,   3210,   30,   24,   32,   22120,   993,   1470,  -15177,   0,  -422
1912.3,   20,   3551,   4200,   3562,   3538,   3210,   30,   24,   32,   22117,   993,   1470,  -15176,   0,  -422
1912.4,   21,   3545,   4200,   3562,   3538,   3210,   29,   24,   32,   22104,   993,   1470,  -15173,   0,  -422
1912.5,   22,   3551,   4200,   3562,   3538,   3210,   30,   24,   32,   22104,   993,   1470,  -15171,   0,  -422
1912.6,   23,   3542,   4200,   3562,   3538,   3210,   30,   24,   32,   22102,   993,   1470,  -15169,   0,  -422
1912.7,   24,   3548,   4200,   3562,   3538,   3210,   30,   24,   32,   22126,   993,   1470,  -15167,   0,  -422
1912.8,   24,   3548,   4200,   3562,   3538,   3210,   30,   24,   32,   22109,   993,   1470,  -15164,   0,  -422
1912.9,   25,   3539,   4200,   3562,   3538,   3210,   30,   24,   32,   22108,   993,   1470,  -15163,   0,  -421
1913,   26,   3552,   4200,   3562,   3538,   3210,   30,   24,   32,   22108,   993,   1470,  -15160,   0,  -421
1913.1,   27,   3532,   4200,   3562,   3538,   3210,   30,   24,   32,   22106,   993,   1470,  -15157,   0,  -421
1913.2,   0,   3537,   4200,   3562,   3538,   3210,   30,   24,   32,   22116,   993,   1470,  -15156,   0,  -421
1913.3,   1,   3544,   4200,   3562,   3538,   3210,   30,   24,   32,   22110,   993,   1470,  -15153,   0,  -421
1913.4,   2,   3547,   4200,   3562,   3538,   3210,   30,   24,   32,   22098,   993,   1470,  -15151,   0,  -421
1913.5,   2,   3547,   4200,   3562,   3538,   3210,   30,   24,   32,   22108,   993,   1470,  -15148,   0,  -421
1913.6,   3,   3544,   4200,   3562,   3538,   3210,   30,   24,   32,   22123,   993,   1471,  -15147,   0,  -421
1913.7,   4,   3547,   4200,   3562,   3538,   3210,   30,   24,   32,   22104,   993,   1471,  -15144,   0,  -421
1913.8,   5,   3546,   4200,   3562,   3538,   3210,   31,   24,   32,   22110,   993,   1471,  -15141,   0,  -421
1913.9,   6,   3550,   4200,   3562,   3538,   3210,   30,   24,   32,   22126,   993,   1471,  -15140,   0,  -421
1914,   7,   3539,   4200,   3562,   3538,   3210,   30,   24,   32,   22116,   993,   1471,  -15137,   0,  -421
1914.1,   7,   3539,   4200,   3562,   3538,   3210,   30,   24,   32,   22109,   993,   1471,  -15135,   0,  -421
1914.2,   8,   3546,   4200,   3562,   3538,   3210,   31,   24,   32,   22113,   993,   1471,  -15133,   0,  -421
1914.3,   9,   3553,   4200,   3562,   3538,   3210,   29,   24,   32,   22101,   993,   1471,  -15131,   0,  -421
1914.4,   10,   3549,   4200,   3562,   3538,   3210,   30,   24,   32,   22112,   993,   1471,  -15128,   0,  -421
1914.5,   11,   3551,   4200,   3562,   3538,   3210,   30,   24,   32,   22103,   993,   1471,  -15127,   0,  -421
1914.6,   12,   3562,   4200,   3562,   3538,   3210,   30,   24,   32,   22107,   993,   1471,  -15124,   0,  -421
1914.7,   12,   3562,   4200,   3562,   3538,   3210,   30,   24,   32,   22111,   993,   1471,  -15121,   0,  -421
1914.8,   13,   3557,   4200,   3562,   3538,   3210,   30,   24,   32,   22125,   993,   1471,  -15120,   0,  -421
1914.9,   14,   3561,   4200,   3562,   3538,   3210,   30,   24,   32,   22101,   993,   1471,  -15117,   0,  -420
1915,   15,   3545,   4200,   3562,   3538,   3210,   30,   24,   32,   22110,   993,   1471,  -15115,   0,  -420
1915.1,   16,   3561,   4200,   3562,   3538,   3210,   30,   24,   32,   22114,   993,   1471,  -15113,   0,  -420
1915.2,   17,   3548,   4200,   3562,   3538,   3210,   30,   24,   32,   22113,   993,   1472,  -15111,   0,  -420
1915.3,   17,   3548,   4200,   3562,   3538,   3210,   30,   24,   32,   22119,   993,   1472,  -15108,   0,  -420
1915.4,   18,   3552,   4200,   3562,   3538,   3210,   30,   24,   32,   22117,   993,   1472,  -15107,   0,  -420
1915.5,   19,   3555,   4200,   3562,   3538,   3210,   29,   24,   32,   22142,   993,   1472,  -15104,   0,  -420
1915.6,   20,   3551,   4200,   3562,   3538,   3210,   30,   24,   32,   22112,   993,   1472,  -15102,   0,  -420
1915.7,   21,   3545,   4200,   3562,   3538,   3210,   30,   24,   32,   22123,   993,   1472,  -15100,   0,  -420
1915.8,   22,   3550,   4200,   3562,   3538,   3210,   30,   24,   32,   22145,   993,   1472,  -15098,   0,  -420
1915.9,   22,   3550,   4200,   3562,   3538,   3210,   30,   24,   32,   22115,   993,   1472,  -15095,   0,  -419
1916,   23,   3542,   4200,   3562,   3538,   3210,   30,   24,   32,   22123,   993,   1472,  -15094,   0,  -419
1916.1,   24,   3548,   4200,   3562,   3538,   3210,   30,   24,   32,   22117,   993,   1472,  -15091,   0,  -419
1916.2,   25,   3539,   4200,   3562,   3538,   3210,   30,   24,   32,   22129,   993,   1472,  -15088,   0,  -419
1916.3,   26,   3552,   4200,   3562,   3538,   3210,   31,   24,   32,   22112,   993,   1472,  -15087,   0,  -419
1916.4,   27,   3532,   4200,   3562,   3538,   3210,   30,   24,   32,   22080,   993,   1472,  -15084,   0,  -419
1916.5,   27,   3532,   4200,   3562,   3538,   3210,   30,   24,   32,   22118,   993,   1472,  -15082,   0,  -419
1916.6,   0,   3537,   4200,   3562,   3538,   3210,   29,   24,   32,   22115,   993,   1472,  -15080,   0,  -419
1916.7,   1,   3543,   4200,   3562,   3538,   3210,   30,   24,   32,   22102,   993,   1472,  -15078,   0,  -419
1916.8,   2,   3546,   4200,   3562,   3538,   3210,   31,   24,   32,   22117,   993,   1473,  -15075,   0,  -419
1916.9,   3,   3544,   4200,   3562,   3538,   3210,   29,   24,   32,   22103,   993,   1473,  -15074,   0,  -419
1917,   4,   3546,   4200,   3562,   3538,   3210,   31,   24,   32,   22126,   993,   1473,  -15071,   0,  -419
1917.1,   4,   3546,   4200,   3562,   3538,   3210,   31,   24,   32,   22119,   993,   1473,  -15068,   0,  -419
1917.2,   5,   3546,   4200,   3562,   3538,   3210,   29,   24,   32,   22118,   993,   1473,  -15067,   0,  -419
1917.3,   6,   3551,   4200,   3562,   3538,   3210,   30,   24,   32,   22122,   993,   1473,  -15064,   0,  -419
1917.4,   7,   3539,   4200,   3562,   3538,   3210,   29,   24,   32,   22161,   993,   1473,  -15062,   0,  -419
1917.5,   8,   3546,   4200,   3562,   3538,   3210,   29,   24,   32,   22154,   993,   1473,  -15060,   0,  -419
1917.6,   9,   3552,   4200,   3562,   3538,   3210,   30,   24,   32,   22133,   993,   1473,  -15058,   0,  -419
1917.7,   9,   3552,   4200,   3562,   3538,   3210,   30,   24,   32,   22136,   993,   1473,  -15055,   0,  -419
1917.8,   10,   3549,   4200,   3562,   3538,   3210,   29,   24,   32,   22103,   993,   1473,  -15054,   0,  -419
1917.9,   11,   3550,   4200,   3562,   3538,   3210,   31,   24,   32,   22116,   993,   1473,  -15051,   0,  -418
1918,   12,   3561,   4200,   3562,   3538,   3210,   30,   24,   32,   22133,   993,   1473,  -15048,   0,  -418
1918.1,   13,   3556,   4200,   3562,   3538,   3210,   30,   24,   32,   22133,   993,   1473,  -15047,   0,  -418
1918.2,   14,   3561,   4200,   3562,   3538,   3210,   30,   24,   32,   22116,   993,   1473,  -15044,   0,  -418
1918.3,   14,   3561,   4200,   3562,   3538,   3210,   30,   24,   32,   22127,   993,   1473,  -15042,   0,  -418
1918.4,   15,   3545,   4200,   3562,   3538,   3210,   31,   24,   32,   22132,   993,   1473,  -15040,   0,  -418
1918.5,   16,   3561,   4200,   3562,   3538,   3210,   31,   24,   32,   22120,   993,   1474,  -15038,   0,  -418
1918.6,   17,   3548,   4200,   3562,   3538,   3210,   29,   24,   32,   22109,   993,   1474,  -15035,   0,  -418
1918.7,   18,   3552,   4200,   3562,   3538,   3210,   29,   24,   32,   22125,   993,   1474,  -15034,   0,  -418
1918.8,   19,   3555,   4200,   3562,   3538,   3210,   30,   24,   32,   22119,   993,   1474,  -15031,   0,  -418
1918.9,   19,   3555,   4200,   3562,   3538,   3210,   30,   24,   32,   22135,   993,   1474,  -15028,   0,  -417
1919,   20,   3550,   4200,   3562,   3538,   3210,   30,   24,   32,   22098,   993,   1474,  -15027,   0,  -417
1919.1,   21,   3544,   4200,   3562,   3538,   3210,   30,   24,   32,   22116,   993,   1474,  -15024,   0,  -417
1919.2,   22,   3550,   4200,   3562,   3538,   3210,   30,   24,   32,   22120,   993,   1474,  -15022,   0,  -417
1919.3,   23,   3541,   4200,   3562,   3538,   3210,   29,   24,   32,   22128,   993,   1474,  -15020,   0,  -417
1919.4,   23,   3541,   4200,   3562,   3538,   3210,   29,   24,   32,   22145,   993,   1474,  -15018,   0,  -417
1919.5,   24,   3548,   4200,   3562,   3538,   3210,   30,   24,   32,   22106,   993,   1474,  -15015,   0,  -417
1919.6,   25,   3538,   4200,   3562,   3538,   3210,   29,   24,   32,   22109,   993,   1474,  -15014,   0,  -417
1919.7,   26,   3552,   4200,   3562,   3538,   3210,   29,   24,   32,   22116,   993,   1474,  -15011,   0,  -417
1919.8,   27,   3531,   4200,   3562,   3538,   3210,   30,   24,   32,   22118,   993,   1474,  -15008,   0,  -417
1919.9,   0,   3537,   4200,   3562,   3538,   3210,   31,   24,   32,   22120,   993,   1474,  -15007,   0,  -416
1920,   0,   3537,   4200,   3562,   3538,   3210,   31,   24,   32,   22147,   993,   1474,  -15004,   0,  -416
1920.1,   1,   3542,   4200,   3562,   3538,   3210,   30,   24,   32,   22122,   993,   1475,  -15002,   0,  -416
1920.2,   2,   3546,   4200,   3562,   3538,   3210,   30,   24,   32,   22112,   993,   1475,  -15000,   0,  -416
1920.3,   3,   3544,   4200,   3562,   3538,   3210,   30,   24,   32,   22125,   993,   1475,  -14998,   0,  -416
1920.4,   4,   3546,   4200,   3562,   3538,   3210,   30,   24,   32,   22118,   993,   1475,  -14995,   0,  -416
1920.5,   5,   3546,   4200,   3562,   3538,   3210,   30,   24,   32,   22125,   993,   1475,  -14994,   0,  -416
1920.6,   5,   3546,   4200,   3562,   3538,   3210,   30,   24,   32,   22120,   993,   1475,  -14991,   0,  -416
1920.7,   6,   3550,   4200,   3562,   3538,   3210,   30,   24,   32,   22101,   993,   1475,  -14988,   0,  -416
1920.8,   7,   3539,   4200,   3562,   3538,   3210,   30,   24,   32,   22119,   993,   1475,  -14987,   0,  -416
1920.9,   8,   3546,   4200,   3562,   3538,   3210,   30,   24,   32,   22124,   993,   1475,  -14984,   0,  -416
1921,   9,   3552,   4200,   3562,   3538,   3210,   30,   24,   32,   22100,   993,   1475,  -14982,   0,  -416
1921.1,   10,   3549,   4200,   3562,   3538,   3210,   30,   24,   32,   22114,   993,   1475,  -14980,   0,  -416
1921.2,   10,   3549,   4200,   3562,   3538,   3210,   30,   24,   32,   22116,   993,   1475,  -14978,   0,  -416
1921.3,   11,   3550,   4200,   3562,   3538,   3210,   30,   24,   32,   22135,   993,   1475,  -14975,   0,  -416
1921.4,   12,   3560,   4200,   3562,   3538,   3210,   30,   24,   32,   22137,   993,   1475,  -14974,   0,  -416
1921.5,   13,   3556,   4200,   3562,   3538,   3210,   30,   24,   32,   22129,   993,   1475,  -14971,   0,  -416
1921.6,   14,   3561,   4200,   3562,   3538,   3210,   30,   24,   32,   22116,   993,   1475,  -14968,   0,  -416
1921.7,   15,   3545,   4200,   3562,   3538,   3210,   29,   24,   32,   22111,   993,   1475,  -14967,   0,  -416
1921.8,   15,   3545,   4200,   3562,   3538,   3210,   29,   24,   32,   22117,   993,   1476,  -14964,   0,  -416
1921.9,   16,   3561,   4200,   3562,   3538,   3210,   30,   24,   32,   22132,   993,   1476,  -14962,   0,  -416
1922,   17,   3548,   4200,   3562,   3538,   3210,   30,   24,   32,   22110,   993,   1476,  -14960,   0,  -416
1922.1,   18,   3552,   4200,   3562,   3538,   3210,   30,   24,   32,   22117,   993,   1476,  -14958,   0,  -416
1922.2,   19,   3554,   4200,   3562,   3538,   3210,   30,   24,   32,   22107,   993,   1476,  -14955,   0,  -416
1922.3,   20,   3550,   4200,   3562,   3538,   3210,   30,   24,   32,   22123,   993,   1476,  -14954,   0,  -416
1922.4,   20,   3550,   4200,   3562,   3538,   3210,   30,   24,   32,   22128,   993,   1476,  -14951,   0,  -416
1922.5,   21,   3544,   4200,   3562,   3538,   3210,   29,   24,   32,   22103,   993,   1476,  -14948,   0,  -416
1922.6,   22,   3550,   4200,   3562,   3538,   3210,   30,   24,   32,   22123,   993,   1476,  -14947,   0,  -416
1922.7,   23,   3541,   4200,   3562,   3538,   3210,   29,   24,   32,   22109,   993,   1476,  -14945,   0,  -416
1922.8,   24,   3548,   4200,   3562,   3538,   3210,   30,   24,   32,   22123,   993,   1476,  -14942,   0,  -416
1922.9,   25,   3538,   4200,   3562,   3538,   3209,   30,   24,   32,   22124,   993,   1476,  -14941,   0,  -415
1923,   26,   3551,   4200,   3562,   3538,   3209,   29,   24,   32,   22106,   990,   1476,  -14938,   0,  -415
1923.1,   26,   3551,   4200,   3562,   3538,   3209,   29,   24,   32,   22110,   990,   1476,  -14935,   0,  -415
1923.2,   27,   3531,   4200,   3562,   3538,   3209,   30,   24,   32,   22119,   993,   1476,  -14934,   0,  -415
1923.3,   0,   3536,   4200,   3562,   3538,   3209,   30,   24,   32,   22144,   993,   1476,  -14931,   0,  -415
1923.4,   1,   3542,   4200,   3562,   3538,   3209,   29,   24,   32,   22126,   993,   1477,  -14929,   0,  -415
1923.5,   2,   3546,   4200,   3562,   3538,   3209,   30,   24,   32,   22115,   993,   1477,  -14927,   0,  -415
1923.6,   3,   3544,   4200,   3562,   3538,   3209,   30,   24,   32,   22138,   993,   1477,  -14925,   0,  -415
1923.7,   3,   3544,   4200,   3562,   3538,   3209,   30,   24,   32,   22093,   993,   1477,  -14922,   0,  -415
1923.8,   4,   3545,   4200,   3562,   3538,   3209,   29,   24,   32,   22125,   990,   1477,  -14921,   0,  -415
1923.9,   5,   3545,   4200,   3562,   3538,   3209,   29,   24,   32,   22142,   990,   1477,  -14918,   0,  -415
1924,   6,   3549,   4200,   3562,   3538,   3209,   29,   24,   32,   22136,   990,   1477,  -14915,   0,  -415
1924.1,   7,   3539,   4200,   3562,   3538,   3209,   30,   24,   32,   22136,   990,   1477,  -14914,   0,  -415
1924.2,   8,   3545,   4200,   3562,   3538,   3209,   30,   24,   32,   22123,   990,   1477,  -14911,   0,  -415
1924.3,   8,   3545,   4200,   3562,   3538,   3209,   30,   24,   32,   22117,   990,   1477,  -14909,   0,  -415
1924.4,   9,   3552,   4200,   3562,   3538,   3209,   30,   24,   32,   22111,   990,   1477,  -14907,   0,  -415
1924.5,   10,   3548,   4200,   3562,   3538,   3209,   30,   24,   32,   22117,   993,   1477,  -14905,   0,  -415
1924.6,   11,   3550,   4200,   3562,   3538,   3209,   29,   24,   32,   22116,   990,   1477,  -14902,   0,  -415
1924.7,   12,   3560,   4200,   3562,   3538,   3209,   30,   24,   32,   22130,   990,   1477,  -14901,   0,  -415
1924.8,   13,   3556,   4200,   3562,   3538,   3209,   30,   24,   32,   22131,   990,   1477,  -14898,   0,  -415
1924.9,   13,   3556,   4200,   3562,   3538,   3210,   30,   24,   32,   22118,   990,   1477,  -14895,   0,  -414
1925,   14,   3560,   4200,   3562,   3538,   3210,   29,   24,   32,   22119,   990,   1478,  -14894,   0,  -414
1925.1,   15,   3545,   4200,   3562,   3538,   3210,   29,   24,   32,   22130,   990,   1478,  -14891,   0,  -414
1925.2,   16,   3560,   4200,   3562,   3538,   3210,   29,   24,   32,   22107,   990,   1478,  -14889,   0,  -414
1925.3,   17,   3547,   4200,   3562,   3538,   3210,   29,   24,   32,   22119,   990,   1478,  -14887,   0,  -414
