Time, CellIndex, CellVscanning, CellVCutoffHigh, CellVmax, CellVmin, CellVCutoffLow, BalanceDelta, BalanceDeltaFromMinMax, HighestPackTemp, ISAcurrent, mtd1_output, ISAwattHours, ISAcAh,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1
Secs,nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu
746.1,   13,   3814,   4200,   3829,   3816,   3109,   18,   13,   29,   20228,   1067,   521,   488
746.2,   14,   3817,   4200,   3829,   3816,   3109,   19,   13,   29,   20194,   1067,   521,   488
746.3,   15,   3817,   4200,   3829,   3816,   3109,   18,   13,   29,   20185,   1067,   521,   488
746.4,   15,   3817,   4200,   3829,   3816,   3109,   19,   13,   29,   20216,   1067,   521,   488
746.5,   16,   3818,   4200,   3829,   3816,   3109,   19,   13,   29,   20194,   1067,   521,   488
746.6,   17,   3822,   4200,   3829,   3816,   3109,   19,   13,   29,   20200,   1067,   521,   488
746.7,   18,   3809,   4200,   3829,   3816,   3109,   19,   13,   29,   20229,   1067,   521,   488
746.8,   19,   3816,   4200,   3829,   3816,   3109,   18,   13,   29,   20217,   1067,   521,   488
746.9,   20,   3815,   4200,   3829,   3816,   3109,   18,   13,   29,   20197,   1067,   521,   488
747,   21,   3810,   4200,   3829,   3816,   3109,   19,   13,   29,   20221,   1067,   521,   489
747.1,   21,   3810,   4200,   3829,   3816,   3109,   19,   13,   29,   20224,   1067,   522,   489
747.2,   22,   3814,   4200,   3829,   3816,   3109,   19,   13,   29,   20195,   1067,   522,   489
747.3,   23,   3811,   4200,   3829,   3816,   3109,   18,   13,   29,   20209,   1067,   522,   489
747.4,   24,   3803,   4200,   3829,   3816,   3109,   18,   13,   29,   20204,   1067,   522,   489
747.5,   25,   3817,   4200,   3829,   3816,   3109,   20,   13,   29,   20188,   1067,   522,   489
747.6,   26,   3810,   4200,   3829,   3816,   3109,   18,   13,   29,   20200,   1067,   522,   489
747.7,   26,   3810,   4200,   3829,   3816,   3109,   18,   13,   29,   20211,   1067,   522,   489
747.8,   27,   3811,   4200,   3829,   3816,   3109,   18,   13,   29,   20176,   1067,   522,   489
747.9,   0,   3808,   4200,   3829,   3816,   3109,   18,   13,   29,   20209,   1067,   522,   489
748,   1,   3809,   4200,   3825,   3803,   3109,   19,   22,   29,   20209,   1067,   522,   490
748.1,   2,   3810,   4200,   3825,   3803,   3109,   19,   22,   29,   20218,   1067,   522,   490
748.2,   3,   3813,   4200,   3825,   3803,   3109,   19,   22,   29,   20215,   1067,   522,   490
748.3,   3,   3813,   4200,   3825,   3803,   3109,   19,   22,   29,   20220,   1067,   522,   490
748.4,   4,   3813,   4200,   3825,   3803,   3109,   19,   22,   29,   20215,   1067,   522,   490
748.5,   5,   3814,   4200,   3825,   3803,   3109,   19,   22,   29,   20200,   1067,   522,   490
748.6,   6,   3806,   4200,   3825,   3803,   3109,   19,   22,   29,   20242,   1067,   522,   490
748.7,   7,   3811,   4200,   3825,   3803,   3109,   19,   22,   29,   20217,   1067,   523,   490
748.8,   8,   3815,   4200,   3825,   3803,   3109,   19,   22,   29,   20194,   1064,   523,   490
748.9,   8,   3815,   4200,   3825,   3803,   3109,   19,   22,   29,   20193,   1064,   523,   490
749,   9,   3810,   4200,   3825,   3803,   3109,   19,   22,   29,   20204,   1064,   523,   490
749.1,   10,   3819,   4200,   3825,   3803,   3109,   19,   22,   29,   20213,   1064,   523,   490
749.2,   11,   3814,   4200,   3825,   3803,   3109,   19,   22,   29,   20209,   1067,   523,   490
749.3,   12,   3816,   4200,   3825,   3803,   3109,   19,   22,   29,   20192,   1064,   523,   490
749.4,   13,   3813,   4200,   3825,   3803,   3109,   19,   22,   29,   20190,   1064,   523,   490
749.5,   13,   3813,   4200,   3825,   3803,   3109,   19,   22,   29,   20218,   1064,   523,   490
749.6,   14,   3816,   4200,   3825,   3803,   3109,   19,   22,   29,   20223,   1064,   523,   490
749.7,   15,   3817,   4200,   3825,   3803,   3109,   19,   22,   29,   20212,   1064,   523,   490
749.8,   16,   3817,   4200,   3825,   3803,   3109,   19,   22,   29,   20219,   1064,   523,   490
749.9,   17,   3821,   4200,   3825,   3803,   3109,   19,   22,   29,   20210,   1064,   523,   490
750,   18,   3809,   4200,   3825,   3803,   3109,   20,   22,   29,   20232,   1064,   523,   491
750.1,   18,   3809,   4200,   3825,   3803,   3109,   20,   22,   29,   20208,   1064,   523,   491
750.2,   19,   3815,   4200,   3825,   3803,   3109,   19,   22,   29,   20233,   1064,   523,   491
750.3,   20,   3814,   4200,   3825,   3803,   3109,   19,   22,   29,   20188,   1064,   523,   491
750.4,   21,   3809,   4200,   3825,   3803,   3109,   20,   22,   29,   20219,   1064,   524,   491
750.5,   22,   3813,   4200,   3825,   3803,   3109,   20,   22,   29,   20202,   1064,   524,   491
750.6,   23,   3811,   4200,   3825,   3803,   3109,   19,   22,   29,   20190,   1064,   524,   491
750.7,   23,   3811,   4200,   3825,   3803,   3109,   19,   22,   29,   20190,   1064,   524,   491
750.8,   24,   3801,   4200,   3825,   3803,   3109,   20,   22,   29,   20218,   1064,   524,   491
750.9,   25,   3816,   4200,   3825,   3803,   3109,   20,   22,   29,   20218,   1064,   524,   491
751,   26,   3809,   4200,   3825,   3803,   3109,   20,   22,   29,   20222,   1064,   524,   491
751.1,   27,   3810,   4200,   3825,   3803,   3109,   18,   22,   29,   20207,   1064,   524,   491
751.2,   0,   3807,   4200,   3825,   3803,   3109,   20,   22,   29,   20192,   1064,   524,   491
751.3,   0,   3807,   4200,   3825,   3803,   3109,   20,   22,   29,   20195,   1064,   524,   491
751.4,   1,   3808,   4200,   3825,   3803,   3109,   20,   22,   29,   20199,   1064,   524,   491
751.5,   2,   3809,   4200,   3825,   3803,   3109,   19,   22,   29,   20206,   1064,   524,   491
751.6,   3,   3813,   4200,   3825,   3803,   3109,   20,   22,   29,   20212,   1064,   524,   491
751.7,   4,   3812,   4200,   3825,   3803,   3109,   19,   22,   29,   20215,   1064,   524,   491
751.8,   5,   3814,   4200,   3825,   3803,   3109,   19,   22,   29,   20208,   1064,   524,   491
751.9,   6,   3805,   4200,   3825,   3803,   3109,   19,   22,   29,   20207,   1064,   524,   491
752,   6,   3805,   4200,   3825,   3803,   3109,   19,   22,   29,   20206,   1064,   524,   492
752.1,   7,   3810,   4200,   3825,   3803,   3109,   19,   22,   29,   20203,   1064,   525,   492
752.2,   8,   3814,   4200,   3825,   3803,   3109,   19,   22,   29,   20227,   1064,   525,   492
752.3,   9,   3809,   4200,   3825,   3803,   3109,   19,   22,   29,   20233,   1064,   525,   492
752.4,   10,   3818,   4200,   3825,   3803,   3109,   19,   22,   29,   20225,   1064,   525,   492
752.5,   10,   3818,   4200,   3825,   3803,   3109,   19,   22,   29,   20229,   1064,   525,   492
752.6,   11,   3813,   4200,   3825,   3803,   3109,   19,   22,   29,   20227,   1064,   525,   492
752.7,   12,   3815,   4200,   3825,   3803,   3109,   19,   22,   29,   20229,   1064,   525,   492
752.8,   13,   3812,   4200,   3825,   3803,   3109,   19,   22,   29,   20202,   1064,   525,   492
752.9,   14,   3814,   4200,   3825,   3803,   3109,   19,   22,   29,   20209,   1064,   525,   492
753,   15,   3816,   4200,   3825,   3803,   3109,   19,   22,   29,   20209,   1064,   525,   493
753.1,   15,   3816,   4200,   3825,   3803,   3109,   19,   22,   29,   20218,   1064,   525,   493
753.2,   16,   3817,   4200,   3825,   3803,   3109,   19,   22,   29,   20225,   1064,   525,   493
753.3,   17,   3820,   4200,   3825,   3803,   3109,   19,   22,   29,   20202,   1064,   525,   493
753.4,   18,   3808,   4200,   3825,   3803,   3109,   18,   22,   29,   20202,   1064,   525,   493
753.5,   19,   3815,   4200,   3825,   3803,   3109,   19,   22,   29,   20224,   1064,   525,   493
753.6,   19,   3815,   4200,   3825,   3803,   3109,   19,   22,   29,   20217,   1064,   525,   493
753.7,   20,   3813,   4200,   3825,   3803,   3109,   18,   22,   29,   20228,   1064,   525,   493
753.8,   21,   3808,   4200,   3825,   3803,   3109,   19,   22,   29,   20233,   1064,   526,   493
753.9,   22,   3812,   4200,   3825,   3803,   3109,   19,   22,   29,   20209,   1064,   526,   493
754,   23,   3810,   4200,   3825,   3803,   3109,   19,   22,   29,   20199,   1064,   526,   493
754.1,   23,   3810,   4200,   3825,   3803,   3109,   19,   22,   29,   20208,   1064,   526,   493
754.2,   24,   3801,   4200,   3825,   3803,   3109,   18,   22,   29,   20221,   1064,   526,   493
754.3,   25,   3815,   4200,   3825,   3803,   3109,   18,   22,   29,   20201,   1064,   526,   493
754.4,   26,   3809,   4200,   3825,   3803,   3109,   19,   22,   29,   20223,   1064,   526,   493
754.5,   27,   3809,   4200,   3825,   3803,   3109,   18,   22,   29,   20232,   1064,   526,   493
754.6,   0,   3806,   4200,   3825,   3803,   3109,   18,   22,   29,   20238,   1064,   526,   493
754.7,   0,   3806,   4200,   3825,   3803,   3109,   18,   22,   29,   20209,   1064,   526,   493
754.8,   1,   3807,   4200,   3825,   3803,   3109,   19,   22,   29,   20244,   1064,   526,   493
754.9,   2,   3809,   4200,   3825,   3803,   3109,   19,   22,   29,   20218,   1064,   526,   493
755,   3,   3812,   4200,   3825,   3803,   3109,   18,   22,   29,   20205,   1064,   526,   494
755.1,   4,   3811,   4200,   3825,   3803,   3109,   19,   22,   29,   20199,   1064,   526,   494
755.2,   4,   3811,   4200,   3825,   3803,   3109,   19,   22,   29,   20208,   1064,   526,   494
755.3,   5,   3813,   4200,   3825,   3803,   3109,   19,   22,   29,   20234,   1064,   526,   494
755.4,   6,   3804,   4200,   3825,   3803,   3109,   19,   22,   29,   20241,   1064,   526,   494
755.5,   7,   3809,   4200,   3825,   3803,   3109,   19,   22,   29,   20226,   1064,   527,   494
755.6,   8,   3813,   4200,   3825,   3803,   3109,   18,   22,   29,   20200,   1064,   527,   494
755.7,   8,   3813,   4200,   3825,   3803,   3109,   18,   22,   29,   20211,   1064,   527,   494
755.8,   9,   3808,   4200,   3825,   3803,   3109,   18,   22,   29,   20229,   1064,   527,   494
755.9,   10,   3817,   4200,   3825,   3803,   3109,   19,   22,   29,   20222,   1064,   527,   494
756,   11,   3812,   4200,   3825,   3803,   3109,   19,   22,   29,   20220,   1064,   527,   495
756.1,   12,   3814,   4200,   3825,   3803,   3109,   19,   22,   29,   20224,   1064,   527,   495
756.2,   12,   3814,   4200,   3825,   3803,   3109,   19,   22,   29,   20242,   1064,   527,   495
756.3,   13,   3811,   4200,   3825,   3803,   3109,   19,   22,   29,   20220,   1064,   527,   495
756.4,   14,   3814,   4200,   3825,   3803,   3109,   19,   22,   29,   20242,   1064,   527,   495
756.5,   15,   3815,   4200,   3825,   3803,   3109,   19,   22,   29,   20254,   1064,   527,   495
756.6,   16,   3815,   4200,   3825,   3803,   3109,   19,   22,   29,   20227,   1064,   527,   495
756.7,   16,   3815,   4200,   3825,   3803,   3109,   19,   22,   29,   20223,   1064,   527,   495
756.8,   17,   3819,   4200,   3825,   3803,   3109,   19,   22,   29,   20217,   1064,   527,   495
756.9,   18,   3807,   4200,   3825,   3803,   3109,   19,   22,   29,   20206,   1064,   527,   495
757,   19,   3814,   4200,   3825,   3803,   3109,   19,   22,   29,   20223,   1064,   527,   495
757.1,   20,   3812,   4200,   3825,   3803,   3109,   19,   22,   29,   20240,   1064,   528,   495
757.2,   21,   3807,   4200,   3825,   3803,   3109,   19,   22,   29,   20205,   1064,   528,   495
757.3,   22,   3812,   4200,   3825,   3803,   3109,   19,   22,   29,   20216,   1064,   528,   495
757.4,   22,   3812,   4200,   3825,   3803,   3109,   19,   22,   29,   20237,   1064,   528,   495
757.5,   23,   3809,   4200,   3825,   3803,   3109,   19,   22,   29,   20233,   1064,   528,   495
757.6,   24,   3800,   4200,   3825,   3803,   3109,   19,   22,   29,   20213,   1064,   528,   495
757.7,   25,   3814,   4200,   3825,   3803,   3109,   19,   22,   29,   20206,   1064,   528,   495
757.8,   26,   3808,   4200,   3825,   3803,   3109,   19,   22,   29,   20221,   1064,   528,   495
757.9,   27,   3808,   4200,   3825,   3803,   3109,   19,   22,   29,   20227,   1064,   528,   495
758,   27,   3808,   4200,   3825,   3803,   3109,   19,   22,   29,   20227,   1064,   528,   496
758.1,   0,   3805,   4200,   3825,   3803,   3109,   19,   22,   29,   20210,   1064,   528,   496
758.2,   1,   3806,   4200,   3825,   3803,   3109,   19,   22,   29,   20212,   1064,   528,   496
758.3,   2,   3808,   4200,   3825,   3803,   3109,   19,   22,   29,   20236,   1064,   528,   496
758.4,   3,   3811,   4200,   3825,   3803,   3109,   19,   22,   29,   20245,   1064,   528,   496
758.5,   4,   3811,   4200,   3825,   3803,   3109,   18,   22,   29,   20240,   1064,   528,   496
758.6,   4,   3811,   4200,   3825,   3803,   3109,   18,   22,   29,   20225,   1064,   528,   496
758.7,   5,   3811,   4200,   3825,   3803,   3109,   18,   22,   29,   20224,   1064,   528,   496
758.8,   6,   3804,   4200,   3825,   3803,   3109,   19,   22,   29,   20197,   1064,   529,   496
758.9,   7,   3809,   4200,   3825,   3803,   3109,   19,   22,   29,   20234,   1064,   529,   496
759,   8,   3813,   4200,   3825,   3803,   3109,   18,   22,   29,   20215,   1064,   529,   496
759.1,   9,   3807,   4200,   3825,   3803,   3109,   19,   22,   29,   20222,   1064,   529,   496
759.2,   9,   3807,   4200,   3825,   3803,   3109,   19,   22,   29,   20215,   1064,   529,   496
759.3,   10,   3817,   4200,   3825,   3803,   3109,   19,   22,   29,   20220,   1064,   529,   496
759.4,   11,   3811,   4200,   3825,   3803,   3109,   19,   22,   29,   20206,   1064,   529,   496
759.5,   12,   3813,   4200,   3825,   3803,   3109,   19,   22,   29,   20216,   1064,   529,   496
759.6,   13,   3810,   4200,   3825,   3803,   3109,   18,   22,   29,   20242,   1064,   529,   496
759.7,   14,   3813,   4200,   3825,   3803,   3109,   19,   22,   29,   20248,   1064,   529,   496
759.8,   14,   3813,   4200,   3825,   3803,   3109,   19,   22,   29,   20224,   1064,   529,   496
759.9,   15,   3814,   4200,   3825,   3803,   3109,   18,   22,   29,   20248,   1064,   529,   496
760,   16,   3815,   4200,   3825,   3803,   3109,   20,   22,   29,   20223,   1064,   529,   496
760.1,   17,   3818,   4200,   3825,   3803,   3109,   19,   22,   29,   20264,   1064,   529,   496
760.2,   18,   3806,   4200,   3825,   3803,   3109,   19,   22,   29,   20245,   1064,   529,   496
760.3,   19,   3813,   4200,   3825,   3803,   3109,   19,   22,   29,   20251,   1064,   529,   496
760.4,   19,   3813,   4200,   3825,   3803,   3109,   19,   22,   29,   20237,   1064,   529,   496
760.5,   20,   3811,   4200,   3825,   3803,   3109,   19,   22,   29,   20230,   1064,   530,   496
760.6,   21,   3807,   4200,   3825,   3803,   3109,   19,   22,   29,   20240,   1064,   530,   496
760.7,   22,   3810,   4200,   3825,   3803,   3109,   19,   22,   29,   20203,   1064,   530,   496
760.8,   23,   3808,   4200,   3825,   3803,   3109,   19,   22,   29,   20211,   1064,   530,   496
760.9,   24,   3799,   4200,   3825,   3803,   3109,   19,   22,   29,   20224,   1064,   530,   496
761,   24,   3799,   4200,   3825,   3803,   3109,   19,   22,   29,   20216,   1064,   530,   497
761.1,   25,   3813,   4200,   3825,   3803,   3109,   19,   22,   29,   20235,   1064,   530,   497
761.2,   26,   3807,   4200,   3825,   3803,   3109,   19,   22,   29,   20211,   1064,   530,   497
761.3,   27,   3807,   4200,   3825,   3803,   3109,   18,   22,   29,   20220,   1064,   530,   497
761.4,   0,   3804,   4200,   3825,   3803,   3109,   19,   22,   29,   20238,   1064,   530,   497
761.5,   1,   3805,   4200,   3825,   3803,   3109,   18,   22,   29,   20202,   1064,   530,   497
761.6,   1,   3805,   4200,   3825,   3803,   3109,   18,   22,   29,   20224,   1064,   530,   497
761.7,   2,   3807,   4200,   3825,   3803,   3109,   19,   22,   29,   20225,   1064,   530,   497
761.8,   3,   3809,   4200,   3825,   3803,   3109,   19,   22,   29,   20247,   1064,   530,   497
761.9,   4,   3810,   4200,   3825,   3803,   3109,   18,   22,   29,   20219,   1064,   530,   497
762,   5,   3811,   4200,   3825,   3803,   3109,   18,   22,   29,   20233,   1064,   530,   497
762.1,   6,   3803,   4200,   3825,   3803,   3109,   18,   22,   29,   20238,   1064,   530,   497
762.2,   6,   3803,   4200,   3825,   3803,   3109,   18,   22,   29,   20251,   1064,   531,   497
762.3,   7,   3808,   4200,   3825,   3803,   3109,   18,   22,   29,   20219,   1064,   531,   497
762.4,   8,   3811,   4200,   3825,   3803,   3109,   18,   22,   29,   20237,   1064,   531,   497
762.5,   9,   3806,   4200,   3825,   3803,   3109,   18,   22,   29,   20218,   1064,   531,   497
762.6,   10,   3815,   4200,   3825,   3803,   3109,   19,   22,   29,   20232,   1064,   531,   497
762.7,   11,   3810,   4200,   3825,   3803,   3109,   18,   22,   29,   20240,   1064,   531,   497
762.8,   11,   3810,   4200,   3825,   3803,   3109,   18,   22,   29,   20228,   1064,   531,   497
762.9,   12,   3812,   4200,   3825,   3803,   3109,   18,   22,   29,   20239,   1064,   531,   497
763,   13,   3809,   4200,   3825,   3803,   3109,   18,   22,   29,   20222,   1064,   531,   498
763.1,   14,   3812,   4200,   3825,   3803,   3109,   19,   22,   29,   20229,   1064,   531,   498
763.2,   15,   3813,   4200,   3825,   3803,   3109,   19,   22,   29,   20235,   1064,   531,   498
763.3,   16,   3814,   4200,   3825,   3803,   3109,   19,   22,   29,   20225,   1064,   531,   498
763.4,   16,   3814,   4200,   3825,   3803,   3109,   19,   22,   29,   20231,   1064,   531,   498
763.5,   17,   3817,   4200,   3825,   3803,   3109,   19,   22,   29,   20218,   1064,   531,   498
763.6,   18,   3805,   4200,   3825,   3803,   3109,   19,   22,   29,   20237,   1064,   531,   498
763.7,   19,   3812,   4200,   3825,   3803,   3109,   19,   22,   29,   20209,   1064,   531,   498
763.8,   19,   3812,   4200,   3825,   3803,   3109,   19,   22,   29,   20245,   1064,   532,   498
763.9,   20,   3810,   4200,   3825,   3803,   3109,   19,   22,   29,   20231,   1064,   532,   498
764,   21,   3805,   4200,   3825,   3803,   3109,   19,   22,   29,   20240,   1064,   532,   499
764.1,   22,   3809,   4200,   3825,   3803,   3109,   19,   22,   29,   20242,   1064,   532,   499
764.2,   23,   3808,   4200,   3825,   3803,   3109,   19,   22,   29,   20248,   1064,   532,   499
764.3,   24,   3798,   4200,   3825,   3803,   3109,   19,   22,   29,   20229,   1064,   532,   499
764.4,   24,   3798,   4200,   3825,   3803,   3109,   19,   22,   29,   20231,   1064,   532,   499
764.5,   25,   3813,   4200,   3825,   3803,   3109,   19,   22,   29,   20248,   1064,   532,   499
764.6,   26,   3806,   4200,   3825,   3803,   3109,   19,   22,   29,   20258,   1064,   532,   499
764.7,   27,   3806,   4200,   3825,   3803,   3109,   19,   22,   29,   20231,   1064,   532,   499
764.8,   0,   3803,   4200,   3825,   3803,   3109,   19,   22,   29,   20239,   1064,   532,   499
764.9,   1,   3804,   4200,   3825,   3803,   3109,   19,   22,   29,   20234,   1064,   532,   499
765,   1,   3804,   4200,   3825,   3803,   3109,   19,   22,   29,   20202,   1064,   532,   499
765.1,   2,   3806,   4200,   3825,   3803,   3109,   19,   22,   29,   20238,   1064,   532,   499
765.2,   3,   3809,   4200,   3825,   3803,   3109,   19,   22,   29,   20224,   1064,   532,   499
765.3,   4,   3809,   4200,   3825,   3803,   3109,   18,   22,   29,   20225,   1064,   532,   499
765.4,   5,   3810,   4200,   3825,   3803,   3109,   19,   22,   29,   20245,   1064,   532,   499
765.5,   5,   3810,   4200,   3825,   3803,   3109,   19,   22,   29,   20241,   1064,   533,   499
765.6,   6,   3802,   4200,   3825,   3803,   3109,   19,   22,   29,   20215,   1064,   533,   499
765.7,   7,   3806,   4200,   3825,   3803,   3109,   18,   22,   29,   20226,   1064,   533,   499
765.8,   8,   3811,   4200,   3825,   3803,   3109,   19,   22,   29,   20224,   1064,   533,   499
765.9,   9,   3805,   4200,   3825,   3803,   3109,   19,   22,   29,   20237,   1064,   533,   499
766,   9,   3805,   4200,   3825,   3803,   3109,   19,   22,   29,   20245,   1064,   533,   500
766.1,   10,   3814,   4200,   3825,   3803,   3109,   19,   22,   29,   20267,   1064,   533,   500
766.2,   11,   3809,   4200,   3825,   3803,   3109,   19,   22,   29,   20231,   1064,   533,   500
766.3,   12,   3811,   4200,   3825,   3803,   3109,   19,   22,   29,   20228,   1064,   533,   500
766.4,   13,   3808,   4200,   3825,   3803,   3109,   19,   22,   29,   20239,   1064,   533,   500
766.5,   13,   3808,   4200,   3825,   3803,   3109,   19,   22,   29,   20241,   1064,   533,   500
766.6,   14,   3811,   4200,   3825,   3803,   3109,   18,   22,   29,   20232,   1064,   533,   500
766.7,   15,   3812,   4200,   3825,   3803,   3109,   19,   22,   29,   20244,   1064,   533,   500
766.8,   16,   3813,   4200,   3825,   3803,   3109,   18,   22,   29,   20237,   1064,   533,   500
766.9,   17,   3817,   4200,   3825,   3803,   3109,   19,   22,   29,   20242,   1064,   533,   500
767,   17,   3817,   4200,   3825,   3803,   3109,   19,   22,   29,   20229,   1064,   533,   501
767.1,   18,   3805,   4200,   3825,   3803,   3109,   18,   22,   29,   20223,   1064,   533,   501
767.2,   19,   3811,   4200,   3825,   3803,   3109,   18,   22,   29,   20215,   1064,   534,   501
767.3,   20,   3809,   4200,   3825,   3803,   3109,   18,   22,   29,   20215,   1064,   534,   501
767.4,   21,   3804,   4200,   3825,   3803,   3109,   19,   22,   29,   20250,   1064,   534,   501
767.5,   22,   3808,   4200,   3825,   3803,   3109,   18,   22,   29,   20248,   1064,   534,   501
767.6,   23,   3807,   4200,   3825,   3803,   3109,   19,   22,   29,   20242,   1064,   534,   501
767.7,   23,   3807,   4200,   3825,   3803,   3109,   19,   22,   29,   20260,   1064,   534,   501
767.8,   24,   3797,   4200,   3825,   3803,   3109,   19,   22,   29,   20247,   1064,   534,   501
767.9,   25,   3811,   4200,   3825,   3803,   3109,   19,   22,   29,   20238,   1064,   534,   501
768,   26,   3805,   4200,   3825,   3803,   3109,   18,   22,   29,   20272,   1064,   534,   501
768.1,   27,   3805,   4200,   3825,   3803,   3109,   19,   22,   29,   20234,   1064,   534,   501
768.2,   0,   3803,   4200,   3825,   3803,   3109,   19,   22,   29,   20240,   1064,   534,   501
768.3,   0,   3803,   4200,   3825,   3803,   3109,   19,   22,   29,   20237,   1064,   534,   501
768.4,   1,   3803,   4200,   3825,   3803,   3109,   19,   22,   29,   20236,   1064,   534,   501
768.5,   2,   3805,   4200,   3825,   3803,   3109,   18,   22,   29,   20235,   1064,   534,   501
768.6,   3,   3808,   4200,   3825,   3803,   3109,   19,   22,   29,   20220,   1064,   534,   501
768.7,   4,   3808,   4200,   3825,   3803,   3109,   19,   22,   29,   20268,   1064,   534,   501
768.8,   4,   3808,   4200,   3825,   3803,   3109,   19,   22,   29,   20230,   1064,   534,   501
768.9,   5,   3809,   4200,   3825,   3803,   3109,   20,   22,   29,   20228,   1064,   535,   501
769,   6,   3801,   4200,   3825,   3803,   3109,   19,   22,   29,   20242,   1064,   535,   502
769.1,   7,   3806,   4200,   3825,   3803,   3109,   19,   22,   29,   20217,   1064,   535,   502
769.2,   8,   3810,   4200,   3825,   3803,   3109,   19,   22,   29,   20248,   1064,   535,   502
769.3,   9,   3805,   4200,   3825,   3803,   3109,   19,   22,   29,   20258,   1064,   535,   502
769.4,   9,   3805,   4200,   3825,   3803,   3109,   19,   22,   29,   20243,   1064,   535,   502
769.5,   10,   3814,   4200,   3825,   3803,   3109,   19,   22,   29,   20226,   1064,   535,   502
769.6,   11,   3808,   4200,   3825,   3803,   3109,   20,   22,   29,   20249,   1064,   535,   502
769.7,   12,   3811,   4200,   3825,   3803,   3109,   20,   22,   29,   20249,   1064,   535,   502
769.8,   13,   3808,   4200,   3825,   3803,   3109,   19,   22,   29,   20253,   1064,   535,   502
769.9,   14,   3810,   4200,   3825,   3803,   3109,   19,   22,   29,   20259,   1064,   535,   502
770,   14,   3810,   4200,   3825,   3803,   3109,   19,   22,   29,   20260,   1064,   535,   502
770.1,   15,   3812,   4200,   3825,   3803,   3109,   19,   22,   29,   20247,   1064,   535,   502
770.2,   16,   3812,   4200,   3825,   3803,   3109,   20,   22,   29,   20250,   1064,   535,   502
770.3,   17,   3816,   4200,   3825,   3803,   3109,   20,   22,   29,   20225,   1064,   535,   502
770.4,   18,   3804,   4200,   3825,   3803,   3109,   18,   22,   29,   20254,   1064,   535,   502
770.5,   19,   3810,   4200,   3825,   3803,   3109,   19,   22,   29,   20234,   1064,   536,   502
770.6,   19,   3810,   4200,   3825,   3803,   3109,   19,   22,   29,   20257,   1064,   536,   502
770.7,   20,   3809,   4200,   3825,   3803,   3109,   19,   22,   29,   20240,   1064,   536,   502
770.8,   21,   3804,   4200,   3825,   3803,   3109,   19,   22,   29,   20239,   1064,   536,   502
770.9,   22,   3808,   4200,   3825,   3803,   3109,   19,   22,   29,   20221,   1064,   536,   502
771,   23,   3805,   4200,   3825,   3803,   3109,   19,   22,   29,   20280,   1064,   536,   503
771.1,   24,   3796,   4200,   3825,   3803,   3109,   19,   22,   29,   20270,   1064,   536,   503
771.2,   24,   3796,   4200,   3825,   3803,   3109,   19,   22,   29,   20263,   1064,   536,   503
771.3,   25,   3811,   4200,   3825,   3803,   3109,   20,   22,   29,   20261,   1064,   536,   503
771.4,   26,   3805,   4200,   3825,   3803,   3109,   19,   22,   29,   20245,   1064,   536,   503
771.5,   27,   3804,   4200,   3825,   3803,   3109,   19,   22,   29,   20228,   1064,   536,   503
771.6,   0,   3802,   4200,   3825,   3803,   3109,   19,   22,   29,   20270,   1064,   536,   503
771.7,   1,   3802,   4200,   3825,   3803,   3109,   19,   22,   29,   20254,   1064,   536,   503
771.8,   1,   3802,   4200,   3825,   3803,   3109,   19,   22,   29,   20250,   1064,   536,   503
771.9,   2,   3804,   4200,   3825,   3803,   3109,   19,   22,   29,   20253,   1064,   536,   503
772,   3,   3808,   4200,   3825,   3803,   3109,   19,   22,   29,   20254,   1064,   536,   504
772.1,   4,   3807,   4200,   3825,   3803,   3109,   18,   22,   29,   20263,   1064,   536,   504
772.2,   5,   3808,   4200,   3825,   3803,   3109,   19,   22,   29,   20250,   1064,   537,   504
772.3,   6,   3801,   4200,   3825,   3803,   3109,   19,   22,   29,   20248,   1064,   537,   504
772.4,   7,   3805,   4200,   3825,   3803,   3109,   19,   22,   29,   20260,   1064,   537,   504
772.5,   7,   3805,   4200,   3825,   3803,   3109,   19,   22,   29,   20203,   1064,   537,   504
772.6,   8,   3809,   4200,   3825,   3803,   3109,   19,   22,   29,   20276,   1064,   537,   504
772.7,   9,   3803,   4200,   3825,   3803,   3109,   19,   22,   29,   20235,   1064,   537,   504
772.8,   10,   3813,   4200,   3825,   3803,   3109,   19,   22,   29,   20232,   1064,   537,   504
772.9,   11,   3808,   4200,   3825,   3803,   3109,   18,   22,   29,   20253,   1064,   537,   504
773,   11,   3808,   4200,   3825,   3803,   3109,   18,   22,   29,   20238,   1064,   537,   504
773.1,   12,   3809,   4200,   3825,   3803,   3109,   18,   22,   29,   20266,   1064,   537,   504
773.2,   13,   3807,   4200,   3825,   3803,   3109,   19,   22,   29,   20251,   1064,   537,   504
773.3,   14,   3809,   4200,   3825,   3803,   3109,   19,   22,   29,   20251,   1064,   537,   504
773.4,   15,   3811,   4200,   3825,   3803,   3109,   19,   22,   29,   20270,   1064,   537,   504
773.5,   16,   3811,   4200,   3825,   3803,   3109,   18,   22,   29,   20243,   1064,   537,   504
773.6,   16,   3811,   4200,   3825,   3803,   3109,   18,   22,   29,   20248,   1064,   537,   504
773.7,   17,   3814,   4200,   3825,   3803,   3109,   18,   22,   29,   20240,   1064,   537,   504
