Time, CellIndex, CellVscanning, CellVCutoffHigh, CellVmax, CellVmin, CellVCutoffLow, BalanceDelta, BalanceDeltaFromMinMax, HighestPackTemp, DischargeAmps, ISAcurrent, mtd1_output, ISAwattHours, ISAampSeconds, ISAcAh,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1
Secs,nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu
20.9,   27,   4076,   4200,   4157,   4118,   3205,   39,   39,   26,  -12,   12347,   1144,   7,   241,   2
21,   0,   4085,   4200,   4156,   4082,   3205,   39,   74,   26,  -11,   12306,   1144,   7,   242,   2
21.1,   1,   4092,   4200,   4156,   4082,   3205,   39,   74,   26,  -13,   12300,   1144,   7,   244,   2
21.2,   2,   4097,   4200,   4156,   4082,   3205,   39,   74,   26,  -12,   12315,   1144,   7,   245,   2
21.3,   3,   4091,   4200,   4156,   4082,   3205,   39,   74,   26,  -12,   12321,   1144,   7,   246,   2
21.4,   3,   4091,   4200,   4156,   4082,   3205,   39,   74,   26,  -12,   12305,   1144,   7,   247,   2
21.5,   4,   4096,   4200,   4156,   4082,   3205,   39,   74,   26,  -12,   12302,   1144,   7,   249,   2
21.6,   5,   4092,   4200,   4156,   4082,   3205,   39,   74,   26,  -12,   12283,   1144,   7,   250,   2
21.7,   6,   4083,   4200,   4156,   4082,   3205,   39,   74,   26,  -12,   12297,   1144,   8,   251,   2
21.8,   7,   4072,   4200,   4156,   4082,   3205,   38,   74,   26,  -13,   12529,   1141,   8,   253,   2
21.9,   8,   4074,   4200,   4156,   4082,   3205,   39,   74,   26,  -13,   12617,   1141,   8,   253,   2
22,   8,   4074,   4200,   4156,   4082,   3205,   39,   74,   26,  -13,   12633,   1141,   8,   255,   2
22.1,   9,   4080,   4200,   4156,   4082,   3205,   38,   74,   26,  -12,   12630,   1141,   8,   256,   2
22.2,   10,   4075,   4200,   4156,   4082,   3205,   39,   74,   26,  -12,   12648,   1141,   8,   257,   2
22.3,   11,   4080,   4200,   4156,   4082,   3205,   38,   74,   25,  -12,   12618,   1141,   8,   259,   2
22.4,   12,   4110,   4200,   4156,   4082,   3205,   38,   74,   26,  -12,   12642,   1141,   8,   260,   2
22.5,   13,   4102,   4200,   4156,   4082,   3205,   38,   74,   26,  -13,   12631,   1141,   8,   261,   2
22.6,   14,   4100,   4200,   4156,   4082,   3205,   39,   74,   26,  -13,   12633,   1141,   8,   262,   2
22.7,   14,   4100,   4200,   4156,   4082,   3205,   39,   74,   26,  -12,   12620,   1141,   8,   264,   2
22.8,   15,   4092,   4200,   4156,   4082,   3205,   38,   74,   26,  -13,   13000,   1141,   8,   265,   2
22.9,   16,   4101,   4200,   4156,   4082,   3205,   39,   74,   26,  -13,   12966,   1141,   8,   266,   2
23,   17,   4096,   4200,   4156,   4082,   3205,   38,   74,   26,  -13,   12956,   1141,   8,   268,   3
23.1,   18,   4084,   4200,   4156,   4082,   3205,   39,   74,   26,  -12,   12952,   1141,   8,   269,   3
23.2,   19,   4082,   4200,   4156,   4082,   3205,   40,   74,   26,  -12,   12944,   1141,   8,   270,   3
23.3,   19,   4082,   4200,   4156,   4082,   3205,   40,   74,   26,  -12,   12952,   1141,   8,   272,   3
23.4,   20,   4078,   4200,   4156,   4082,   3205,   39,   74,   26,  -13,   12940,   1141,   8,   273,   3
23.5,   21,   4081,   4200,   4156,   4082,   3205,   39,   74,   26,  -12,   12929,   1141,   8,   274,   3
23.6,   22,   4084,   4200,   4156,   4082,   3205,   39,   74,   26,  -12,   12941,   1141,   8,   276,   3
23.7,   23,   4078,   4200,   4156,   4082,   3205,   39,   74,   26,  -13,   12953,   1141,   8,   276,   3
23.8,   24,   4073,   4200,   4156,   4082,   3205,   38,   74,   26,  -13,   13201,   1141,   8,   278,   3
23.9,   24,   4073,   4200,   4156,   4082,   3205,   38,   74,   26,  -13,   13256,   1141,   8,   280,   3
24,   25,   4076,   4200,   4156,   4082,   3205,   40,   74,   26,  -13,   13259,   1141,   8,   280,   3
24.1,   26,   4082,   4200,   4156,   4082,   3205,   39,   74,   26,  -13,   13266,   1141,   9,   282,   3
24.2,   27,   4072,   4200,   4156,   4082,   3205,   39,   74,   26,  -13,   13242,   1141,   9,   284,   3
24.3,   0,   4080,   4200,   4156,   4082,   3205,   38,   74,   26,  -13,   13242,   1141,   9,   284,   3
24.4,   1,   4086,   4200,   4156,   4082,   3205,   39,   74,   26,  -13,   13255,   1141,   9,   286,   3
24.5,   1,   4086,   4200,   4156,   4082,   3205,   39,   74,   26,  -13,   13259,   1141,   9,   288,   3
24.6,   2,   4093,   4200,   4156,   4082,   3205,   38,   74,   26,  -13,   13253,   1141,   9,   288,   3
24.7,   3,   4087,   4200,   4156,   4082,   3205,   38,   74,   26,  -13,   13657,   1141,   9,   290,   3
24.8,   4,   4090,   4200,   4156,   4082,   3205,   39,   74,   26,  -13,   13601,   1141,   9,   292,   3
24.9,   5,   4087,   4200,   4156,   4082,   3205,   39,   74,   26,  -13,   13597,   1141,   9,   292,   3
25,   6,   4078,   4200,   4156,   4082,   3205,   38,   74,   26,  -13,   13574,   1141,   9,   294,   3
25.1,   6,   4078,   4200,   4156,   4082,   3205,   38,   74,   26,  -13,   13591,   1141,   9,   296,   3
25.2,   7,   4067,   4200,   4156,   4082,   3205,   40,   74,   26,  -14,   13580,   1141,   9,   297,   3
25.3,   8,   4070,   4200,   4156,   4082,   3205,   40,   74,   26,  -13,   13592,   1141,   9,   298,   3
25.4,   9,   4075,   4200,   4156,   4082,   3205,   39,   74,   26,  -13,   13585,   1141,   9,   300,   3
25.5,   10,   4071,   4200,   4156,   4082,   3205,   39,   74,   26,  -13,   13578,   1141,   9,   301,   3
25.6,   11,   4076,   4200,   4156,   4082,   3205,   39,   74,   26,  -14,   13606,   1141,   9,   302,   3
25.7,   11,   4076,   4200,   4156,   4082,   3205,   39,   74,   26,  -14,   13847,   1141,   9,   304,   3
25.8,   12,   4105,   4200,   4156,   4082,   3205,   39,   74,   26,  -14,   13883,   1141,   9,   305,   3
25.9,   13,   4096,   4200,   4156,   4082,   3205,   40,   74,   26,  -14,   13899,   1141,   9,   306,   3
26,   14,   4094,   4200,   4156,   4082,   3205,   39,   74,   26,  -14,   13880,   1141,   9,   308,   3
26.1,   15,   4087,   4200,   4156,   4082,   3205,   38,   74,   26,  -13,   13909,   1141,   9,   309,   3
26.2,   16,   4096,   4200,   4156,   4082,   3205,   39,   74,   26,  -14,   13888,   1141,   9,   311,   3
26.3,   16,   4096,   4200,   4156,   4082,   3205,   39,   74,   26,  -14,   13887,   1141,   9,   312,   3
26.4,   17,   4091,   4200,   4156,   4082,   3205,   39,   74,   26,  -14,   13897,   1141,   9,   313,   3
26.5,   18,   4080,   4200,   4156,   4082,   3205,   40,   74,   26,  -14,   13875,   1141,   10,   315,   3
26.6,   19,   4078,   4200,   4156,   4082,   3205,   40,   74,   26,  -14,   13899,   1141,   10,   316,   3
26.7,   20,   4073,   4200,   4156,   4082,   3205,   39,   74,   26,  -14,   14216,   1141,   10,   317,   3
26.8,   21,   4075,   4200,   4156,   4082,   3205,   40,   74,   26,  -14,   14228,   1141,   10,   319,   3
26.9,   21,   4075,   4200,   4156,   4082,   3205,   40,   74,   26,  -14,   14218,   1141,   10,   321,   3
27,   22,   4078,   4200,   4156,   4082,   3205,   38,   74,   26,  -14,   14206,   1141,   10,   322,   4
27.1,   23,   4072,   4200,   4156,   4082,   3205,   39,   74,   26,  -14,   14230,   1141,   10,   323,   4
27.2,   24,   4067,   4200,   4156,   4082,   3205,   39,   74,   26,  -14,   14229,   1141,   10,   325,   4
27.3,   25,   4071,   4200,   4156,   4082,   3205,   38,   74,   26,  -14,   14235,   1141,   10,   326,   4
27.4,   26,   4077,   4200,   4156,   4082,   3205,   39,   74,   26,  -14,   14234,   1141,   10,   328,   4
27.5,   26,   4077,   4200,   4156,   4082,   3205,   39,   74,   26,  -14,   14213,   1141,   10,   329,   4
27.6,   27,   4067,   4200,   4156,   4082,   3205,   39,   74,   26,  -15,   14219,   1141,   10,   330,   4
27.7,   0,   4075,   4200,   4156,   4082,   3205,   39,   74,   26,  -14,   14544,   1141,   10,   332,   4
27.8,   1,   4080,   4200,   4156,   4082,   3205,   39,   74,   26,  -14,   14556,   1141,   10,   334,   4
27.9,   1,   4080,   4200,   4156,   4082,   3205,   39,   74,   26,  -14,   14528,   1141,   10,   334,   4
28,   2,   4087,   4200,   4156,   4082,   3205,   38,   74,   26,  -14,   14521,   1141,   10,   336,   4
28.1,   3,   4081,   4200,   4156,   4082,   3205,   39,   74,   26,  -15,   14536,   1141,   10,   338,   4
28.2,   4,   4086,   4200,   4156,   4082,   3205,   39,   74,   26,  -14,   14538,   1141,   10,   339,   4
28.3,   5,   4082,   4200,   4156,   4082,   3205,   40,   74,   25,  -15,   14550,   1139,   10,   341,   4
28.4,   6,   4072,   4200,   4156,   4082,   3205,   38,   74,   26,  -14,   14532,   1139,   10,   342,   4
28.5,   6,   4072,   4200,   4156,   4082,   3205,   38,   74,   26,  -14,   14510,   1139,   10,   343,   4
28.6,   7,   4062,   4200,   4156,   4082,   3205,   40,   74,   26,  -14,   14668,   1139,   11,   345,   4
28.7,   8,   4065,   4200,   4156,   4082,   3205,   39,   74,   26,  -14,   14908,   1139,   11,   347,   4
28.8,   9,   4070,   4200,   4156,   4082,   3205,   39,   74,   26,  -14,   14871,   1139,   11,   348,   4
28.9,   10,   4065,   4200,   4156,   4082,   3205,   40,   74,   26,  -15,   14879,   1139,   11,   349,   4
29,   11,   4070,   4200,   4156,   4082,   3206,   39,   74,   26,  -15,   14850,   1139,   11,   351,   4
29.1,   11,   4070,   4200,   4156,   4082,   3206,   39,   74,   26,  -15,   14861,   1139,   11,   352,   4
29.2,   12,   4101,   4200,   4156,   4082,   3206,   39,   74,   26,  -14,   14869,   1139,   11,   354,   4
29.3,   13,   4091,   4200,   4156,   4082,   3206,   39,   74,   26,  -15,   14867,   1139,   11,   356,   4
29.4,   14,   4090,   4200,   4156,   4082,   3206,   38,   74,   26,  -15,   14872,   1139,   11,   357,   4
29.5,   15,   4081,   4200,   4156,   4082,   3206,   38,   74,   26,  -15,   14858,   1139,   11,   358,   4
29.6,   16,   4092,   4200,   4156,   4082,   3206,   39,   74,   26,  -15,   15317,   1139,   11,   360,   4
29.7,   17,   4085,   4200,   4156,   4082,   3206,   39,   74,   26,  -15,   15178,   1139,   11,   361,   4
29.8,   17,   4085,   4200,   4156,   4082,   3206,   39,   74,   26,  -15,   15173,   1139,   11,   363,   4
29.9,   18,   4075,   4200,   4156,   4082,   3206,   39,   74,   26,  -15,   15174,   1139,   11,   365,   4
30,   19,   4073,   4200,   4156,   4082,   3205,   39,   74,   26,  -15,   15182,   1139,   11,   366,   4
30.1,   20,   4069,   4200,   4156,   4082,   3205,   39,   74,   26,  -15,   15178,   1139,   11,   367,   4
30.2,   21,   4070,   4200,   4156,   4082,   3205,   39,   74,   26,  -15,   15169,   1139,   11,   369,   4
30.3,   22,   4074,   4200,   4156,   4082,   3205,   40,   74,   26,  -15,   15180,   1139,   11,   370,   4
30.4,   22,   4074,   4200,   4156,   4082,   3205,   40,   74,   26,  -15,   15195,   1139,   11,   372,   4
30.5,   23,   4067,   4200,   4156,   4082,   3205,   39,   74,   26,  -15,   15140,   1139,   11,   374,   4
30.6,   24,   4063,   4200,   4156,   4082,   3205,   40,   74,   26,  -15,   15439,   1139,   11,   375,   4
30.7,   25,   4065,   4200,   4156,   4082,   3205,   39,   74,   26,  -16,   15506,   1139,   12,   377,   4
30.8,   26,   4072,   4200,   4156,   4082,   3205,   39,   74,   26,  -14,   15511,   1139,   12,   378,   4
30.9,   27,   4062,   4200,   4156,   4082,   3205,   39,   74,   26,  -16,   15503,   1139,   12,   379,   4
31,   27,   4062,   4200,   4156,   4082,   3205,   39,   74,   26,  -16,   15513,   1139,   12,   381,   4
31.1,   0,   4071,   4200,   4156,   4082,   3205,   40,   74,   26,  -15,   15514,   1139,   12,   383,   4
31.2,   1,   4076,   4200,   4156,   4082,   3205,   39,   74,   26,  -15,   15517,   1139,   12,   384,   4
31.3,   2,   4082,   4200,   4156,   4082,   3205,   39,   74,   26,  -15,   15501,   1139,   12,   386,   4
31.4,   3,   4076,   4200,   4156,   4082,   3205,   39,   74,   26,  -15,   15506,   1139,   12,   388,   4
31.5,   4,   4080,   4200,   4156,   4082,   3205,   39,   74,   26,  -16,   15491,   1139,   12,   389,   4
31.6,   4,   4080,   4200,   4156,   4082,   3205,   39,   74,   26,  -16,   15882,   1139,   12,   391,   4
31.7,   5,   4076,   4200,   4156,   4082,   3205,   39,   74,   26,  -16,   15839,   1139,   12,   393,   4
31.8,   6,   4068,   4200,   4156,   4082,   3205,   39,   74,   26,  -15,   15838,   1139,   12,   394,   4
31.9,   7,   4057,   4200,   4156,   4082,   3205,   39,   74,   26,  -15,   15830,   1139,   12,   395,   4
32,   8,   4060,   4200,   4156,   4082,   3205,   39,   74,   26,  -16,   15855,   1139,   12,   397,   5
32.1,   9,   4065,   4200,   4156,   4082,   3205,   39,   74,   26,  -15,   15843,   1139,   12,   398,   5
32.2,   9,   4065,   4200,   4156,   4082,   3205,   39,   74,   26,  -15,   15834,   1139,   12,   400,   5
32.3,   10,   4061,   4200,   4156,   4082,   3205,   39,   74,   26,  -16,   15847,   1139,   12,   402,   5
32.4,   11,   4065,   4200,   4156,   4082,   3205,   40,   74,   26,  -15,   15819,   1139,   12,   403,   5
32.5,   12,   4096,   4200,   4156,   4082,   3205,   39,   74,   26,  -16,   15814,   1139,   12,   405,   5
32.6,   13,   4086,   4200,   4156,   4082,   3205,   39,   74,   26,  -16,   16111,   1139,   12,   407,   5
32.7,   14,   4085,   4200,   4156,   4082,   3205,   39,   74,   26,  -16,   16165,   1139,   13,   408,   5
32.8,   14,   4085,   4200,   4156,   4082,   3205,   39,   74,   26,  -16,   16185,   1139,   13,   410,   5
32.9,   15,   4076,   4200,   4156,   4082,   3205,   38,   74,   26,  -15,   16176,   1139,   13,   412,   5
33,   16,   4087,   4200,   4156,   4082,   3205,   38,   74,   26,  -16,   16161,   1139,   13,   413,   5
33.1,   17,   4081,   4200,   4156,   4082,   3205,   39,   74,   26,  -16,   16144,   1139,   13,   415,   5
33.2,   18,   4070,   4200,   4156,   4082,   3205,   39,   74,   26,  -16,   16173,   1139,   13,   417,   5
33.3,   19,   4068,   4200,   4156,   4082,   3205,   40,   74,   26,  -16,   16176,   1139,   13,   418,   5
33.4,   19,   4068,   4200,   4156,   4082,   3205,   40,   74,   26,  -16,   16157,   1139,   13,   420,   5
33.5,   20,   4064,   4200,   4156,   4082,   3205,   39,   74,   26,  -15,   16596,   1139,   13,   421,   5
33.6,   21,   4065,   4200,   4156,   4082,   3205,   40,   74,   26,  -16,   16517,   1139,   13,   422,   5
33.7,   22,   4068,   4200,   4156,   4082,   3205,   39,   74,   26,  -16,   16490,   1139,   13,   424,   5
33.8,   23,   4061,   4200,   4156,   4082,   3205,   39,   74,   26,  -16,   16509,   1139,   13,   426,   5
33.9,   24,   4057,   4200,   4156,   4082,   3205,   39,   74,   26,  -16,   16485,   1139,   13,   427,   5
34,   24,   4057,   4200,   4156,   4082,   3205,   39,   74,   26,  -16,   16492,   1139,   13,   429,   5
34.1,   25,   4060,   4200,   4156,   4082,   3205,   39,   74,   26,  -16,   16462,   1139,   13,   431,   5
34.2,   26,   4067,   4200,   4156,   4082,   3205,   40,   74,   26,  -16,   16489,   1139,   13,   432,   5
34.3,   27,   4057,   4200,   4156,   4082,   3205,   39,   74,   26,  -15,   16482,   1139,   13,   434,   5
34.4,   0,   4066,   4200,   4156,   4082,   3205,   40,   74,   26,  -16,   16507,   1136,   13,   436,   5
34.5,   1,   4070,   4200,   4156,   4082,   3205,   40,   74,   26,  -16,   16766,   1136,   13,   437,   5
34.6,   1,   4070,   4200,   4156,   4082,   3205,   40,   74,   26,  -16,   16767,   1136,   13,   439,   5
34.7,   2,   4077,   4200,   4156,   4082,   3205,   40,   74,   25,  -16,   16834,   1136,   14,   441,   5
34.8,   3,   4070,   4200,   4156,   4082,   3205,   40,   74,   26,  -16,   16795,   1136,   14,   442,   5
34.9,   4,   4075,   4200,   4156,   4082,   3205,   40,   74,   26,  -16,   16832,   1136,   14,   444,   5
35,   5,   4071,   4200,   4156,   4082,   3205,   39,   74,   25,  -16,   16822,   1136,   14,   446,   5
35.1,   6,   4062,   4200,   4156,   4082,   3205,   39,   74,   26,  -16,   16827,   1136,   14,   447,   5
35.2,   6,   4062,   4200,   4156,   4082,   3205,   39,   74,   26,  -16,   16819,   1136,   14,   449,   5
35.3,   7,   4052,   4200,   4156,   4082,   3205,   39,   74,   26,  -16,   16831,   1136,   14,   452,   5
35.4,   8,   4056,   4200,   4156,   4082,   3205,   39,   74,   26,  -17,   16858,   1136,   14,   453,   5
35.5,   9,   4059,   4200,   4156,   4082,   3205,   39,   74,   26,  -17,   17181,   1136,   14,   455,   5
35.6,   10,   4056,   4200,   4156,   4082,   3205,   39,   74,   26,  -17,   17168,   1136,   14,   457,   5
35.7,   11,   4060,   4200,   4156,   4082,   3205,   39,   74,   26,  -17,   17176,   1136,   14,   458,   5
35.8,   12,   4090,   4200,   4156,   4082,   3205,   40,   74,   26,  -16,   17171,   1136,   14,   460,   5
35.9,   12,   4090,   4200,   4156,   4082,   3205,   40,   74,   26,  -16,   17168,   1136,   14,   462,   5
36,   13,   4082,   4200,   4156,   4082,   3205,   40,   74,   26,  -17,   17165,   1136,   14,   463,   6
36.1,   14,   4080,   4200,   4156,   4082,   3205,   40,   74,   26,  -16,   17154,   1136,   14,   465,   6
36.2,   15,   4071,   4200,   4156,   4082,   3205,   39,   74,   26,  -17,   17157,   1136,   14,   467,   6
36.3,   16,   4081,   4200,   4156,   4082,   3205,   38,   74,   26,  -17,   17151,   1136,   14,   468,   6
36.4,   17,   4075,   4200,   4156,   4082,   3205,   40,   74,   26,  -17,   17164,   1136,   14,   470,   6
36.5,   17,   4075,   4200,   4156,   4082,   3205,   40,   74,   26,  -17,   17471,   1136,   15,   472,   6
36.6,   18,   4064,   4200,   4156,   4082,   3205,   39,   74,   26,  -17,   17471,   1136,   15,   473,   6
36.7,   19,   4062,   4200,   4156,   4082,   3205,   39,   74,   26,  -16,   17487,   1136,   15,   475,   6
36.8,   20,   4058,   4200,   4156,   4082,   3205,   40,   74,   26,  -17,   17488,   1136,   15,   477,   6
36.9,   21,   4060,   4200,   4156,   4082,   3205,   39,   74,   26,  -17,   17511,   1136,   15,   478,   6
37,   22,   4063,   4200,   4156,   4082,   3205,   39,   74,   26,  -17,   17490,   1136,   15,   481,   6
37.1,   22,   4063,   4200,   4156,   4082,   3205,   39,   74,   26,  -17,   17508,   1136,   15,   483,   6
37.2,   23,   4056,   4200,   4156,   4082,   3205,   39,   74,   26,  -17,   17487,   1136,   15,   484,   6
37.3,   24,   4052,   4200,   4156,   4082,   3205,   40,   74,   26,  -17,   17519,   1136,   15,   486,   6
37.4,   25,   4055,   4200,   4156,   4082,   3205,   39,   74,   26,  -17,   17662,   1136,   15,   488,   6
37.5,   26,   4062,   4200,   4156,   4082,   3205,   40,   74,   26,  -17,   17808,   1136,   15,   489,   6
37.6,   27,   4052,   4200,   4156,   4082,   3205,   40,   74,   26,  -19,   17829,   1136,   15,   491,   6
37.7,   27,   4052,   4200,   4156,   4082,   3205,   40,   74,   26,  -19,   17797,   1136,   15,   493,   6
37.8,   0,   4060,   4200,   4156,   4082,   3205,   40,   74,   26,  -17,   17804,   1136,   15,   494,   6
37.9,   1,   4065,   4200,   4156,   4082,   3205,   40,   74,   26,  -17,   17840,   1136,   15,   497,   6
38,   2,   4070,   4200,   4156,   4082,   3206,   39,   74,   26,  -19,   17810,   1136,   15,   499,   6
38.1,   3,   4065,   4200,   4156,   4082,   3206,   39,   74,   26,  -19,   17819,   1136,   15,   500,   6
38.2,   4,   4069,   4200,   4156,   4082,   3206,   40,   74,   26,  -19,   17821,   1136,   15,   502,   6
38.3,   4,   4069,   4200,   4156,   4082,   3206,   40,   74,   26,  -19,   17806,   1136,   16,   504,   6
38.4,   5,   4065,   4200,   4156,   4082,   3206,   40,   74,   26,  -17,   18269,   1136,   16,   505,   6
38.5,   6,   4057,   4200,   4156,   4082,   3206,   39,   74,   26,  -19,   18170,   1136,   16,   507,   6
38.6,   7,   4046,   4200,   4156,   4082,   3206,   39,   74,   26,  -19,   18143,   1136,   16,   509,   6
38.7,   8,   4049,   4200,   4156,   4082,   3206,   39,   74,   26,  -19,   18170,   1136,   16,   511,   6
38.8,   9,   4054,   4200,   4156,   4082,   3206,   40,   74,   26,  -17,   18150,   1136,   16,   513,   6
38.9,   9,   4054,   4200,   4156,   4082,   3206,   40,   74,   26,  -17,   18179,   1136,   16,   515,   6
39,   10,   4050,   4200,   4156,   4082,   3205,   40,   74,   26,  -19,   18164,   1136,   16,   516,   7
39.1,   11,   4055,   4200,   4156,   4082,   3205,   39,   74,   26,  -17,   18165,   1136,   16,   518,   7
39.2,   12,   4085,   4200,   4156,   4082,   3205,   40,   74,   26,  -19,   18165,   1136,   16,   520,   7
39.3,   13,   4076,   4200,   4156,   4082,   3205,   40,   74,   26,  -17,   18167,   1136,   16,   521,   7
39.4,   14,   4074,   4200,   4156,   4082,   3205,   40,   74,   26,  -19,   18411,   1136,   16,   524,   7
39.5,   14,   4074,   4200,   4156,   4082,   3205,   40,   74,   26,  -19,   18468,   1136,   16,   526,   7
39.6,   15,   4065,   4200,   4156,   4082,   3205,   40,   74,   26,  -17,   18510,   1136,   16,   527,   7
39.7,   16,   4076,   4200,   4156,   4082,   3205,   40,   74,   26,  -19,   18475,   1136,   16,   529,   7
39.8,   17,   4069,   4200,   4156,   4082,   3205,   39,   74,   26,  -17,   18492,   1136,   16,   531,   7
39.9,   18,   4059,   4200,   4156,   4082,   3205,   40,   74,   26,  -19,   18471,   1134,   16,   533,   7
40,   19,   4057,   4200,   4156,   4082,   3205,   39,   74,   26,  -19,   18492,   1134,   17,   535,   7
40.1,   19,   4057,   4200,   4156,   4082,   3205,   39,   74,   26,  -19,   18489,   1134,   17,   537,   7
40.2,   20,   4053,   4200,   4156,   4082,   3205,   40,   74,   26,  -19,   18475,   1134,   17,   539,   7
40.3,   21,   4054,   4200,   4156,   4082,   3205,   39,   74,   26,  -19,   18502,   1134,   17,   540,   7
40.4,   22,   4059,   4200,   4156,   4082,   3205,   40,   74,   26,  -19,   18813,   1134,   17,   543,   7
40.5,   23,   4050,   4200,   4156,   4082,   3205,   40,   74,   26,  -19,   18779,   1134,   17,   545,   7
40.6,   24,   4047,   4200,   4156,   4082,   3205,   40,   74,   26,  -19,   18765,   1134,   17,   546,   7
40.7,   24,   4047,   4200,   4156,   4082,   3205,   40,   74,   26,  -19,   18750,   1134,   17,   548,   7
40.8,   25,   4049,   4200,   4156,   4082,   3205,   39,   74,   26,  -19,   18785,   1134,   17,   551,   7
